loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), baroAlt, rssi, gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], accSmooth[0], accSmooth[1], accSmooth[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
1114, 35913297,   0,   0,   1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,  -1,   0,   1,  -1,  -8,  87, 2010,   0,   0,  -1,   0,   0,   0,   0,   0, 161, 170, 162, 163, 230, 228, 227, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1115, 35913549,   0,   0,   1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,  -1,  -1,   1,  -1,  -8,  87, 2010,   0,   1,  -2,   0,   0,   0,   0,   0, 161, 170, 162, 163, 227, 223, 227, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1116, 35913801,   0,   0,   1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,  -1,  -2,   0,   0, -17,  86, 2001,  -1,   1,  -1,   0,   0,   0,   0,   0, 161, 169, 163, 163, 227, 227, 227, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1117, 35914052,   0,   0,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,  -1,  -2,  -1,   2, -17,  86, 2001,  -2,   0,   1,   0,   0,   0,   0,   0, 160, 168, 164, 164, 228, 227, 226, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1118, 35914304,   1,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,  -1,  -2,  -1,   3, -17,  86, 2001,  -2,  -1,   3,   0,   0,   0,   0,   0, 159, 166, 166, 165, 228, 221, 224, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1119, 35914556,   1,   1,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,  -2,  -1,   2, -17,  86, 2001,  -2,  -1,   3,   0,   0,   0,   0,   0, 159, 163, 169, 165, 227, 221, 224, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1120, 35914807,   1,   1,   1,   0,   0,   0,   2,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,  -1,   0,   0,   0,  -2,   1, -22,  90, 1995,  -1,  -2,   2,   0,   0,   0,   0,   0, 160, 159, 172, 165, 232, 221, 224, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1121, 35915059,   1,   1,   1,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,  -1,   0,   1,  -1,   0, -22,  90, 1995,   1,  -1,   1,   0,   0,   0,   0,   0, 162, 156, 174, 164, 232, 229, 229, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1122, 35915311,   1,   1,   0,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,  -1,   0,   0,   0,   0, -22,  90, 1995,   1,   0,   0,   0,   0,   0,   0,   0, 164, 155, 174, 162, 232, 222, 227, 226, 25, ANGLE_MODE, 0, IDLE, 1, 1
1123, 35915562,   0,   1,   0,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   1,   0,   1, -22,  90, 1995,   1,   0,   1,   0,   0,   0,   0,   0, 165, 156, 173, 161, 227, 227, 227, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1124, 35915814,   0,   1,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,   0,   1, -32,  82, 2000,   0,   0,   1,   0,   0,   0,   0,   0, 166, 157, 172, 161, 231, 227, 227, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1125, 35916065,   0,   1,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,   0,   1, -32,  82, 2000,   0,   0,   1,   0,   0,   0,   0,   0, 167, 157, 170, 161, 231, 223, 226, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1126, 35916320,   0,   1,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,   0,   2, -32,  82, 2000,   0,   0,   2,   0,   0,   0,   0,   0, 166, 158, 169, 162, 227, 223, 228, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1127, 35916569,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,   0,   2, -32,  82, 2000,   0,   0,   2,   0,   0,   0,   0,   0, 166, 159, 168, 163, 229, 223, 228, 230, 25, ANGLE_MODE, 0, IDLE, 1, 1
1128, 35916820,   0,   0,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,   0,   2, -39,  79, 2002,   0,   0,   2,   0,   0,   0,   0,   0, 166, 159, 167, 164, 229, 227, 228, 224, 25, ANGLE_MODE, 0, IDLE, 1, 1
1129, 35917072,   0,   0,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,   1,   1, -39,  79, 2002,   0,   1,   1,   0,   0,   0,   0,   0, 165, 160, 166, 165, 229, 225, 227, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1130, 35917324,   0,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,   1,   1, -39,  79, 2002,   0,   1,   1,   0,   0,   0,   0,   0, 164, 161, 164, 166, 229, 227, 229, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1131, 35917575,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   1,   1,   1, -39,  79, 2002,   0,   1,   1,   0,   0,   0,   0,   0, 164, 162, 163, 167, 231, 227, 229, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
1132, 35917827,   0,   0,  -1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,   0,   1, -42,  72, 2013,   1,   1,   1,   0,   0,   0,   0,   0, 163, 164, 161, 168, 227, 223, 227, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1133, 35918079,   0,   0,  -1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   1,   0,   1, -42,  72, 2013,   0,   0,   1,   0,   0,   0,   0,   0, 163, 165, 160, 168, 227, 228, 229, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1134, 35918330,   0,   0,  -1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   2,   1,   1, -42,  72, 2013,   2,   0,   1,   0,   0,   0,   0,   0, 163, 165, 159, 168, 232, 228, 229, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1135, 35918583,   0,   0,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,   0,   1, -42,  72, 2013,   1,   1,   1,   0,   0,   0,   0,   0, 164, 167, 158, 167, 232, 228, 229, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1136, 35918834,   0,   0,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,  -1,   0,   0, -42,  72, 2013,   0,   0,   0,   0,   0,   0,   0,   0, 165, 167, 157, 167, 229, 223, 222, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1137, 35919085,   0,   0,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   1,   0,   0, -42,  72, 2013,   0,   0,   0,   0,   0,   0,   0,   0, 165, 166, 158, 167, 229, 231, 229, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1138, 35919337,   0,   0,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   2,   1,  -1, -52,  70, 2016,   2,   1,  -1,   0,   0,   0,   0,   0, 165, 166, 158, 167, 229, 231, 229, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1139, 35919589,   0,   0,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   1,   1,   0, -52,  70, 2016,   1,   1,   0,   0,   0,   0,   0,   0, 165, 166, 157, 167, 229, 231, 229, 228, 25, ANGLE_MODE, 0, IDLE, 1, 1
1140, 35919841,   0,   0,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,  -1,   0, -52,  70, 2016,   0,   0,   0,   0,   0,   0,   0,   0, 165, 167, 157, 167, 225, 225, 229, 228, 25, ANGLE_MODE, 0, IDLE, 1, 1
1141, 35920092,   0,   0,  -1,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,  -1,  -1,   0, -52,  70, 2016,  -1,  -1,   0,   0,   0,   0,   0,   0, 165, 166, 158, 167, 231, 227, 229, 228, 25, ANGLE_MODE, 0, IDLE, 1, 1
1142, 35920347,   0,   0,  -1,   0,   0,   0,  -1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,  -1,   1, -42,  71, 2018,  -1,  -1,   1,   0,   0,   0,   0,   0, 166, 164, 160, 166, 231, 226, 228, 222, 25, ANGLE_MODE, 0, IDLE, 1, 1
1143, 35920596,   0,   1,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   1,   0,   0, -42,  71, 2018,   0,   0,   0,   0,   0,   0,   0,   0, 167, 162, 161, 165, 231, 226, 228, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1144, 35920847,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,   0,  -1,   0, -42,  71, 2018,   1,   0,   0,   0,   0,   0,   0,   0, 168, 162, 161, 164, 229, 226, 228, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1145, 35921099,   0,   1,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   1,  -1,  -2,  -1, -42,  71, 2018,  -1,  -1,  -1,   0,   0,   0,   0,   0, 169, 162, 162, 163, 231, 231, 229, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1146, 35921351,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,  -1,  -1,  -1, -47,  74, 2020,  -1,  -1,  -1,   0,   0,   0,   0,   0, 170, 161, 163, 162, 230, 231, 227, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
1147, 35921602,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,  -1,   0, -47,  74, 2020,  -1,  -1,   0,   0,   0,   0,   0,   0, 171, 160, 165, 161, 230, 225, 229, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
1148, 35921854,   0,   1,  -1,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,   0,   1, -47,  74, 2020,   0,   0,   1,   0,   0,   0,   0,   0, 172, 159, 165, 160, 230, 227, 229, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1149, 35922105,   0,   1,  -1,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,   0,   1, -47,  74, 2020,   0,   1,   1,   0,   0,   0,   0,   0, 172, 160, 165, 159, 231, 226, 226, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1150, 35922357,   0,   1,  -1,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,  -1,  -1,   0, -54,  73, 2020,   0,   0,   1,   0,   0,   0,   0,   0, 171, 161, 164, 159, 228, 226, 231, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1151, 35922609,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,   0,  -1, -54,  73, 2020,   0,   0,   0,   0,   0,   0,   0,   0, 171, 162, 164, 160, 231, 226, 231, 232, 25, ANGLE_MODE, 0, IDLE, 1, 1
1152, 35922860,   0,   0,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   1,   1,  -1, -54,  73, 2020,   0,   1,  -1,   0,   0,   0,   0,   0, 170, 163, 163, 160, 231, 230, 231, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1153, 35923112,   0,   0,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,   0,   0, -54,  73, 2020,   1,   1,  -1,   0,   0,   0,   0,   0, 169, 164, 162, 161, 227, 223, 225, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1154, 35923364,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,  -1,   0,   1, -52,  78, 2027,   0,   0,   0,   0,   0,   0,   0,   0, 168, 164, 162, 161, 231, 231, 231, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1155, 35923615,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,  -1,  -1,   1, -52,  78, 2027,  -1,  -1,   1,   0,   0,   0,   0,   0, 167, 163, 163, 162, 231, 231, 231, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1156, 35923867,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,  -1,   0,   0, -52,  78, 2027,  -1,   0,   0,   0,   0,   0,   0,   0, 167, 161, 165, 162, 231, 225, 231, 230, 25, ANGLE_MODE, 0, IDLE, 1, 1
1157, 35924119,   1,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,   0,  -1, -52,  78, 2027,   0,   0,   0,   0,   0,   0,   0,   0, 165, 159, 167, 163, 229, 229, 227, 230, 25, ANGLE_MODE, 0, IDLE, 1, 1
1158, 35924370,   1,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.37, -19, 538,   0,   0,   0,   0,   0,  -1, -52,  78, 2027,   0,   0,  -1,   0,   0,   0,   0,   0, 165, 158, 169, 164, 235, 229, 227, 230, 25, ANGLE_MODE, 0, IDLE, 1, 1
1159, 35924625,   1,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,   0,   0,  -1,  -1, -52,  78, 2027,   0,   0,  -1,   0,   0,   0,   0,   0, 164, 158, 169, 165, 235, 229, 226, 228, 25, ANGLE_MODE, 0, IDLE, 1, 1
1160, 35924873,   1,   1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,   0,  -1,  -1,  -1, -52,  78, 2027,   0,  -1,  -1,   0,   0,   0,   0,   0, 163, 157, 170, 165, 229, 226, 226, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1161, 35925125,   1,   1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,   0,   0,   0,  -1, -52,  78, 2027,  -1,  -1,  -1,   0,   0,   0,   0,   0, 163, 156, 172, 165, 231, 229, 226, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1162, 35925377,   1,   1,   0,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   0,   0,  -2, -48,  77, 2027,   0,   0,  -1,   0,   0,   0,   0,   0, 163, 155, 173, 165, 231, 229, 234, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1163, 35925628,   1,   1,   0,   0,   0,   0,   2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   0,   0,  -2, -48,  77, 2027,   0,   0,  -2,   0,   0,   0,   0,   0, 162, 155, 173, 165, 231, 229, 227, 225, 25, ANGLE_MODE, 0, IDLE, 1, 1
1164, 35925880,   1,   1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   1,   0,  -2, -48,  77, 2027,   1,   0,  -2,   0,   0,   0,   0,   0, 162, 157, 172, 165, 231, 225, 228, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1165, 35926132,   0,   1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   0,   0,  -2, -48,  77, 2027,   1,   0,  -2,   0,   0,   0,   0,   0, 162, 158, 171, 165, 231, 226, 228, 226, 25, ANGLE_MODE, 0, IDLE, 1, 1
1166, 35926384,   0,   1,   0,   0,   0,   0,   2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   0,   0,  -1, -46,  77, 2021,   0,   0,  -1,   0,   0,   0,   0,   0, 162, 159, 170, 165, 231, 226, 229, 226, 25, ANGLE_MODE, 0, IDLE, 1, 1
1167, 35926635,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   1,   0,   0, -46,  77, 2021,   1,   0,  -1,   0,   0,   0,   0,   0, 162, 161, 169, 165, 228, 226, 229, 226, 25, ANGLE_MODE, 0, IDLE, 1, 1
1168, 35926887,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   1,   1,   0, -46,  77, 2021,   0,   0,   0,   0,   0,   0,   0,   0, 162, 162, 167, 165, 232, 228, 229, 233, 25, ANGLE_MODE, 0, IDLE, 1, 1
1169, 35927140,   0,   0,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   1,   0,   0, -46,  77, 2021,   1,   1,   0,   0,   0,   0,   0,   0, 161, 164, 166, 165, 232, 226, 228, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
1170, 35927390,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,   0,   1,   0,  -1, -53,  85, 2025,   1,   0,   0,   0,   0,   0,   0,   0, 161, 165, 164, 166, 232, 226, 230, 230, 25, ANGLE_MODE, 0, IDLE, 1, 1
1171, 35927642,   0,   0,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,   0,   0,   0,  -2, -53,  85, 2025,   1,   0,  -1,   0,   0,   0,   0,   0, 161, 166, 163, 166, 231, 229, 229, 230, 25, ANGLE_MODE, 0, IDLE, 1, 1
1172, 35927894,   0,   0,   0,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   1,   1,  -2, -53,  85, 2025,   0,   1,  -2,   0,   0,   0,   0,   0, 160, 167, 162, 166, 232, 229, 229, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
1173, 35928145,   0,   0,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   0,   0,  -1, -53,  85, 2025,   0,   0,  -1,   0,   0,   0,   0,   0, 160, 169, 161, 166, 229, 225, 229, 231, 25, ANGLE_MODE, 0, IDLE, 1, 1
1174, 35928397,   0,   0,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,  -1,   0,   0, -53,  89, 2034,  -1,   0,   0,   0,   0,   0,   0,   0, 160, 169, 160, 167, 229, 225, 229, 231, 25, ANGLE_MODE, 0, IDLE, 1, 1
1175, 35928651,   0,   0,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,  -1,  -1,   0, -53,  89, 2034,  -1,  -1,   0,   0,   0,   0,   0,   0, 159, 169, 161, 167, 231, 225, 230, 231, 25, ANGLE_MODE, 0, IDLE, 1, 1
1176, 35928900,   0,   0,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,  -1,   0,  -1, -53,  89, 2034,  -1,   0,   0,   0,   0,   0,   0,   0, 159, 168, 162, 167, 231, 230, 231, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
1177, 35929152,   1,   0,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   0,   0,  -2, -53,  89, 2034,  -1,   0,  -1,   0,   0,   0,   0,   0, 159, 167, 163, 167, 231, 226, 231, 234, 25, ANGLE_MODE, 0, IDLE, 1, 1
1178, 35929403,   0,   0,   1,   0,   0,   0,   0,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,  -1,   0,  -2, -52,  93, 2036,   0,   0,  -2,   0,   0,   0,   0,   0, 159, 166, 164, 167, 235, 229, 228, 234, 25, ANGLE_MODE, 0, IDLE, 1, 1
1179, 35929655,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,  -1,   0,  -1, -52,  93, 2036,  -1,   0,  -2,   0,   0,   0,   0,   0, 160, 166, 164, 166, 235, 229, 229, 234, 25, ANGLE_MODE, 0, IDLE, 1, 1
1180, 35929907,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,  -1,   0,   0, -52,  93, 2036,  -1,  -1,  -1,   0,   0,   0,   0,   0, 160, 165, 165, 165, 232, 227, 229, 228, 25, ANGLE_MODE, 0, IDLE, 1, 1
1181, 35930158,   0,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   0,   0,   1, -52,  93, 2036,   0,   0,   0,   0,   0,   0,   0,   0, 161, 164, 166, 164, 233, 227, 233, 229, 25, ANGLE_MODE, 0, IDLE, 1, 1
1182, 35930412,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,  -1,   0,   0,   2, -54,  96, 2043,   0,   0,   1,   0,   0,   0,   0,   0, 162, 164, 166, 163, 233, 227, 233, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
1183, 35930662,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,   0,  -1,   0,   2, -54,  96, 2043,  -1,   0,   2,   0,   0,   0,   0,   0, 163, 164, 166, 163, 233, 227, 228, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
1184, 35930913,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 16.54, 1.41, -19, 538,   0,   0,   0,  -1,   0,   1, -54,  96, 2043,  -1,   0,   2,   0,   0,   0,   0,   0, 164, 164, 166, 162, 228, 224, 231, 227, 25, ANGLE_MODE, 0, IDLE, 1, 1
